Epsilon: 0.5 min_samples: 100
Total Amount of Subjects: 12854
True Positives: 0  False Positives: 4550  Positives Total: 4550
True Negatives: 8176  False Negatives: 128  Total Negatives: 8304
Precision: 0.00% Recall: 0.00% F1-Score: 0.00

[rdflib.term.URIRef('http://www.Department2.University0.edu/UndergraduateStudent333'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/Course47'), 1]
[rdflib.term.URIRef('http://www.Department3.University0.edu/UndergraduateStudent257'), 0]
[rdflib.term.URIRef('http://www.Department9.University0.edu/AssociateProfessor9/Publication0'), -1]
[rdflib.term.URIRef('http://www.University290.edu'), 2]
[rdflib.term.URIRef('http://www.Department1.University0.edu/FullProfessor5/Publication3'), -1]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent438'), 0]
[rdflib.term.URIRef('http://www.Department2.University0.edu/AssociateProfessor8/Publication7'), -1]
[rdflib.term.URIRef('http://www.Department10.University0.edu/FullProfessor3/Publication9'), -1]
[rdflib.term.URIRef('http://www.Department11.University0.edu/FullProfessor4/Publication2'), -1]
[rdflib.term.URIRef('http://www.Department11.University0.edu/UndergraduateStudent110'), 0]
[rdflib.term.URIRef('http://www.Department13.University0.edu/UndergraduateStudent332'), 0]
[rdflib.term.URIRef('http://www.Department12.University0.edu/UndergraduateStudent165'), 0]
[rdflib.term.URIRef('http://www.Department9.University0.edu/AssistantProfessor2/Publication0'), -1]
[rdflib.term.URIRef('http://www.Department10.University0.edu/AssociateProfessor10/Publication13'), -1]
[rdflib.term.URIRef('http://www.Department13.University0.edu/UndergraduateStudent292'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/AssociateProfessor4/Publication11'), -1]
[rdflib.term.URIRef('http://www.Department3.University0.edu/FullProfessor3/Publication1'), -1]
[rdflib.term.URIRef('http://www.Department12.University0.edu/AssistantProfessor0/Publication1'), -1]
[rdflib.term.URIRef('http://www.Department1.University0.edu/UndergraduateStudent13'), 0]
[rdflib.term.URIRef('http://www.University81.edu'), 2]
[rdflib.term.URIRef('http://www.Department9.University0.edu/UndergraduateStudent225'), 0]
[rdflib.term.URIRef('http://www.Department13.University0.edu/AssociateProfessor10/Publication6'), -1]
[rdflib.term.URIRef('http://www.Department12.University0.edu/FullProfessor3/Publication11'), -1]
[rdflib.term.URIRef('http://www.Department2.University0.edu/AssociateProfessor11/Publication7'), -1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/GraduateStudent115'), 0]
[rdflib.term.URIRef('http://www.Department13.University0.edu/AssociateProfessor1/Publication4'), -1]
[rdflib.term.URIRef('http://www.Department14.University0.edu/AssociateProfessor5/Publication1'), -1]
[rdflib.term.URIRef('http://www.Department3.University0.edu/UndergraduateStudent77'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/GraduateStudent39'), 0]
[rdflib.term.URIRef('http://www.Department13.University0.edu/AssistantProfessor5/Publication6'), -1]
[rdflib.term.URIRef('http://www.Department0.University0.edu/FullProfessor3/Publication13'), -1]
[rdflib.term.URIRef('http://www.Department2.University0.edu/UndergraduateStudent227'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/AssistantProfessor1/Publication6'), -1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/UndergraduateStudent413'), 0]
[rdflib.term.URIRef('http://www.Department3.University0.edu/UndergraduateStudent148'), 0]
[rdflib.term.URIRef('http://www.Department1.University0.edu/GraduateStudent100'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/UndergraduateStudent291'), 0]
[rdflib.term.URIRef('http://www.Department9.University0.edu/AssistantProfessor5/Publication0'), -1]
[rdflib.term.URIRef('http://www.Department13.University0.edu/UndergraduateStudent9'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/GraduateCourse55'), 3]
[rdflib.term.URIRef('http://www.Department3.University0.edu/FullProfessor0/Publication0'), -1]
[rdflib.term.URIRef('http://www.Department14.University0.edu/FullProfessor5'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/AssociateProfessor9/Publication3'), -1]
[rdflib.term.URIRef('http://www.Department9.University0.edu/AssistantProfessor7/Publication0'), -1]
[rdflib.term.URIRef('http://www.Department3.University0.edu/AssociateProfessor11/Publication8'), -1]
[rdflib.term.URIRef('http://www.Department9.University0.edu/UndergraduateStudent92'), 0]
[rdflib.term.URIRef('http://www.Department2.University0.edu/UndergraduateStudent257'), 0]
[rdflib.term.URIRef('http://www.Department13.University0.edu/UndergraduateStudent32'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/GraduateStudent21'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent162'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent140'), 0]
[rdflib.term.URIRef('http://www.University978.edu'), 2]
[rdflib.term.URIRef('http://www.Department2.University0.edu/AssociateProfessor2/Publication7'), -1]
[rdflib.term.URIRef('http://www.Department3.University0.edu/UndergraduateStudent315'), 0]
[rdflib.term.URIRef('http://www.Department13.University0.edu/UndergraduateStudent54'), 0]
[rdflib.term.URIRef('http://www.University647.edu'), 2]
[rdflib.term.URIRef('http://www.Department2.University0.edu/AssociateProfessor6/Publication5'), -1]
[rdflib.term.URIRef('http://www.Department2.University0.edu/GraduateStudent32'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/FullProfessor5/Publication16'), -1]
[rdflib.term.URIRef('http://www.Department2.University0.edu/UndergraduateStudent350'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/GraduateCourse22'), 3]
[rdflib.term.URIRef('http://www.Department11.University0.edu/UndergraduateStudent88'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/GraduateCourse11'), 3]
[rdflib.term.URIRef('http://www.Department1.University0.edu/UndergraduateStudent198'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent240'), 0]
[rdflib.term.URIRef('http://www.University687.edu'), 2]
[rdflib.term.URIRef('http://www.Department1.University0.edu/AssistantProfessor4/Publication4'), -1]
[rdflib.term.URIRef('http://www.Department3.University0.edu/UndergraduateStudent234'), 0]
[rdflib.term.URIRef('http://www.Department3.University0.edu/UndergraduateStudent240'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/UndergraduateStudent154'), 0]
[rdflib.term.URIRef('http://www.Department14.University0.edu/GraduateStudent73'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/GraduateStudent31'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/GraduateStudent8'), 0]
[rdflib.term.URIRef('http://www.Department9.University0.edu/UndergraduateStudent143'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/UndergraduateStudent91'), 0]
[rdflib.term.URIRef('http://www.Department9.University0.edu/Course43'), 1]
[rdflib.term.URIRef('http://www.Department2.University0.edu/FullProfessor0/Publication14'), -1]
[rdflib.term.URIRef('http://www.Department13.University0.edu/UndergraduateStudent227'), 0]
[rdflib.term.URIRef('http://www.University638.edu'), 2]
[rdflib.term.URIRef('http://www.Department8.University0.edu/FullProfessor6'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/UndergraduateStudent26'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/UndergraduateStudent375'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/AssociateProfessor6'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/UndergraduateStudent196'), 0]
[rdflib.term.URIRef('http://www.Department12.University0.edu/AssociateProfessor6/Publication2'), -1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/AssistantProfessor1/Publication6'), -1]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent512'), 0]
[rdflib.term.URIRef('http://www.Department9.University0.edu/GraduateStudent97'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/FullProfessor6/Publication18'), -1]
[rdflib.term.URIRef('http://www.University220.edu'), 2]
[rdflib.term.URIRef('http://www.Department0.University0.edu/FullProfessor1/Publication0'), -1]
[rdflib.term.URIRef('http://www.University631.edu'), 2]
[rdflib.term.URIRef('http://www.Department13.University0.edu/UndergraduateStudent431'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/AssociateProfessor13/Publication11'), -1]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent266'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/UndergraduateStudent73'), 0]
[rdflib.term.URIRef('http://www.Department9.University0.edu/GraduateCourse48'), 3]
[rdflib.term.URIRef('http://www.Department0.University0.edu/GraduateStudent143'), 0]
[rdflib.term.URIRef('http://www.Department12.University0.edu/GraduateCourse38'), 3]
[rdflib.term.URIRef('http://www.Department2.University0.edu/FullProfessor2/Publication16'), -1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/UndergraduateStudent255'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/AssistantProfessor6/Publication5'), -1]
[rdflib.term.URIRef('http://www.Department0.University0.edu/GraduateStudent77'), 0]
[rdflib.term.URIRef('http://www.Department2.University0.edu/UndergraduateStudent62'), 0]
[rdflib.term.URIRef('http://www.Department14.University0.edu/UndergraduateStudent11'), 0]
[rdflib.term.URIRef('http://www.Department1.University0.edu/UndergraduateStudent350'), 0]
[rdflib.term.URIRef('http://www.Department14.University0.edu/AssociateProfessor4/Publication16'), -1]
[rdflib.term.URIRef('http://www.University744.edu'), 2]
[rdflib.term.URIRef('http://www.University272.edu'), 2]
[rdflib.term.URIRef('http://www.Department10.University0.edu/UndergraduateStudent81'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/GraduateStudent118'), 0]
[rdflib.term.URIRef('http://www.Department9.University0.edu/FullProfessor0/Publication2'), -1]
[rdflib.term.URIRef('http://www.Department0.University0.edu/FullProfessor0/Publication11'), -1]
[rdflib.term.URIRef('http://www.Department12.University0.edu/UndergraduateStudent192'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/AssociateProfessor11/Publication7'), -1]
[rdflib.term.URIRef('http://www.Department3.University0.edu/UndergraduateStudent56'), 0]
[rdflib.term.URIRef('http://www.Department12.University0.edu/UndergraduateStudent120'), 0]
[rdflib.term.URIRef('http://www.Department2.University0.edu/AssistantProfessor0/Publication4'), -1]
[rdflib.term.URIRef('http://www.Department13.University0.edu/Course19'), 1]
[rdflib.term.URIRef('http://www.Department11.University0.edu/AssociateProfessor0/Publication1'), -1]
[rdflib.term.URIRef('http://www.Department10.University0.edu/AssistantProfessor0/Publication7'), -1]
[rdflib.term.URIRef('http://www.Department10.University0.edu/GraduateStudent97'), 0]
[rdflib.term.URIRef('http://www.Department2.University0.edu/UndergraduateStudent157'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/UndergraduateStudent338'), 0]
[rdflib.term.URIRef('http://www.Department1.University0.edu/GraduateCourse43'), 3]
[rdflib.term.URIRef('http://www.Department13.University0.edu/AssociateProfessor13/Publication0'), -1]
[rdflib.term.URIRef('http://www.Department14.University0.edu/UndergraduateStudent203'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/GraduateCourse36'), 3]
[rdflib.term.URIRef('http://www.Department14.University0.edu/UndergraduateStudent116'), 0]
[rdflib.term.URIRef('http://www.Department12.University0.edu/UndergraduateStudent130'), 0]
[rdflib.term.URIRef('http://www.University291.edu'), 2]
[rdflib.term.URIRef('http://www.Department9.University0.edu/AssistantProfessor0/Publication6'), -1]
[rdflib.term.URIRef('http://www.Department3.University0.edu/AssistantProfessor3/Publication8'), -1]
[rdflib.term.URIRef('http://www.University705.edu'), 2]
[rdflib.term.URIRef('http://www.University620.edu'), 2]
[rdflib.term.URIRef('http://www.Department1.University0.edu/GraduateCourse31'), 3]
[rdflib.term.URIRef('http://www.Department2.University0.edu/Course43'), 1]
[rdflib.term.URIRef('http://www.Department9.University0.edu/UndergraduateStudent229'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/AssociateProfessor10/Publication6'), -1]
[rdflib.term.URIRef('http://www.University920.edu'), 2]
[rdflib.term.URIRef('http://www.Department1.University0.edu/UndergraduateStudent334'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/AssociateProfessor4/Publication9'), -1]
[rdflib.term.URIRef('http://www.Department12.University0.edu/UndergraduateStudent64'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/AssistantProfessor4/Publication8'), -1]
[rdflib.term.URIRef('http://www.University756.edu'), 2]
[rdflib.term.URIRef('http://www.Department10.University0.edu/UndergraduateStudent379'), 0]
[rdflib.term.URIRef('http://www.University658.edu'), 2]
[rdflib.term.URIRef('http://www.Department3.University0.edu/UndergraduateStudent260'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/AssistantProfessor3/Publication4'), -1]
[rdflib.term.URIRef('http://www.University723.edu'), 2]
[rdflib.term.URIRef('http://www.Department3.University0.edu/AssociateProfessor2/Publication0'), -1]
[rdflib.term.URIRef('http://www.Department14.University0.edu/UndergraduateStudent59'), 0]
[rdflib.term.URIRef('http://www.Department12.University0.edu/GraduateStudent34'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/AssistantProfessor2/Publication4'), -1]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent282'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/AssistantProfessor10/Publication3'), -1]
[rdflib.term.URIRef('http://www.Department10.University0.edu/UndergraduateStudent174'), 0]
[rdflib.term.URIRef('http://www.Department2.University0.edu/AssociateProfessor2/Publication1'), -1]
[rdflib.term.URIRef('http://www.Department1.University0.edu/FullProfessor1/Publication7'), -1]
[rdflib.term.URIRef('http://www.University331.edu'), 2]
[rdflib.term.URIRef('http://www.Department14.University0.edu/AssistantProfessor3/Publication3'), -1]
[rdflib.term.URIRef('http://www.Department11.University0.edu/UndergraduateStudent298'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/Course19'), 1]
[rdflib.term.URIRef('http://www.Department13.University0.edu/UndergraduateStudent78'), 0]
[rdflib.term.URIRef('http://www.Department1.University0.edu/UndergraduateStudent48'), 0]
[rdflib.term.URIRef('http://www.Department13.University0.edu/FullProfessor3/Publication19'), -1]
[rdflib.term.URIRef('http://www.Department10.University0.edu/AssistantProfessor6/Publication7'), -1]
[rdflib.term.URIRef('http://www.Department10.University0.edu/GraduateStudent24'), 0]
[rdflib.term.URIRef('http://www.Department13.University0.edu/UndergraduateStudent344'), 0]
[rdflib.term.URIRef('http://www.Department2.University0.edu/AssociateProfessor5/Publication13'), -1]
[rdflib.term.URIRef('http://www.University704.edu'), 2]
[rdflib.term.URIRef('http://www.Department13.University0.edu/GraduateStudent14'), 0]
[rdflib.term.URIRef('http://www.Department12.University0.edu/UndergraduateStudent74'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/UndergraduateStudent351'), 0]
[rdflib.term.URIRef('http://www.Department12.University0.edu/GraduateStudent30'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/UndergraduateStudent104'), 0]
[rdflib.term.URIRef('http://www.Department14.University0.edu/UndergraduateStudent68'), 0]
[rdflib.term.URIRef('http://www.Department1.University0.edu/GraduateCourse32'), 3]
[rdflib.term.URIRef('http://www.Department10.University0.edu/AssociateProfessor2/Publication6'), -1]
[rdflib.term.URIRef('http://www.University699.edu'), 2]
[rdflib.term.URIRef('http://www.Department3.University0.edu/UndergraduateStudent61'), 0]
[rdflib.term.URIRef('http://www.University865.edu'), 2]
[rdflib.term.URIRef('http://www.Department3.University0.edu/AssistantProfessor6/Publication3'), -1]
